2018-12-17T21:21:26,7,4.20,14,-37,11,-89,3,-24,
2018-12-17T21:21:41,3,4.20,11,-70,7,-46,
2018-12-17T21:21:41,2,4.20,7,-75,11,-34,14,-88,3,-61,8,-67,
2018-12-17T21:21:43,11,4.20,3,-117,7,-91,2,-61,8,-92,2,-61,14,-95,
2018-12-17T21:21:45,14,4.20,11,-77,2,-66,3,-98,3,-98,7,-49,11,-77,
2018-12-17T21:21:49,8,4.20,14,-28,3,-77,11,-37,7,-31,2,-79,
2018-12-17T21:21:54,7,4.20,11,-65,8,-115,14,-25,2,-52,3,-57,
2018-12-17T21:22:11,3,4.20,2,-95,14,-26,7,-86,7,-86,
2018-12-17T21:22:11,2,4.20,8,-92,11,-107,3,-81,
2018-12-17T21:22:13,11,4.20,7,-89,3,-78,14,-82,2,-62,3,-78,
2018-12-17T21:22:15,14,4.20,11,-118,3,-74,2,-88,2,-88,
2018-12-17T21:22:19,8,4.20,2,-102,3,-79,2,-102,7,-118,14,-30,
2018-12-17T21:22:23,7,4.20,11,-106,3,-41,8,-81,2,-54,
2018-12-17T21:22:41,2,4.20,14,-67,8,-78,11,-92,7,-64,8,-78,
2018-12-17T21:22:43,11,4.20,8,-119,2,-58,14,-30,8,-119,7,-42,3,-57,
2018-12-17T21:22:45,14,4.20,3,-90,7,-84,3,-90,7,-84,
2018-12-17T21:22:48,8,4.20,14,-108,7,-74,3,-41,11,-110,3,-41,
2018-12-17T21:22:53,7,4.20,14,-52,11,-49,2,-50,8,-36,
2018-12-17T21:23:11,2,4.20,7,-40,14,-76,11,-116,14,-76,8,-117,
2018-12-17T21:23:13,11,4.20,8,-69,3,-99,14,-22,2,-116,
2018-12-17T21:23:15,14,4.20,2,-112,7,-82,3,-112,7,-82,11,-104,
2018-12-17T21:23:18,8,4.20,7,-93,11,-104,3,-52,11,-104,3,-52,14,-112,
2018-12-17T21:23:23,3,4.20,8,-57,2,-70,7,-79,14,-66,
2018-12-17T21:23:41,7,4.20,2,-98,3,-108,14,-85,8,-45,
2018-12-17T21:23:42,2,4.20,3,-91,14,-76,8,-29,7,-63,
2018-12-17T21:23:43,11,4.20,7,-31,8,-60,3,-96,14,-37,2,-78,
2018-12-17T21:23:45,14,4.20,3,-40,2,-91,8,-87,8,-87,11,-45,
2018-12-17T21:23:48,8,4.20,11,-48,7,-105,3,-62,2,-53,2,-53,
2018-12-17T21:23:53,3,4.20,2,-66,7,-91,11,-93,11,-93,14,-79,
2018-12-17T21:24:11,7,4.20,3,-66,11,-65,14,-117,8,-113,2,-65,
2018-12-17T21:24:12,2,4.20,3,-53,11,-32,
2018-12-17T21:24:13,11,4.20,14,-105,2,-105,8,-83,3,-39,7,-94,
2018-12-17T21:24:15,14,4.20,2,-36,8,-63,2,-36,3,-39,8,-63,2,-36,11,-75,
2018-12-17T21:24:18,8,4.20,7,-25,2,-65,14,-53,3,-97,2,-65,
2018-12-17T21:31:55,,3,-84,2,-111,8,-61,3,-84,14,-26,
2018-12-17T21:31:55,14,4.20,11,-59,2,-55,3,-82,7,-97,8,-21,
2018-12-17T21:31:55,8,4.20,7,-80,3,-97,14,-26,2,-77,11,-35,
2018-12-17T21:31:55,3,4.20,2,-47,14,-90,2,-47,2,-47,11,-96,
2018-12-17T21:32:11,7,4.20,14,-77,14,-77,3,-116,14,-77,8,-90,
2018-12-17T21:32:13,2,4.20,11,-69,7,-35,14,-73,8,-72,3,-28,
2018-12-17T21:32:14,11,4.20,14,-100,8,-34,2,-56,7,-113,
2018-12-17T21:32:15,14,4.20,2,-23,8,-56,11,-69,
2018-12-17T21:32:23,3,4.20,8,-92,7,-66,8,-92,7,-66,8,-92,2,-20,
2018-12-17T21:32:41,7,4.20,14,-49,11,-46,2,-71,8,-27,3,-88,
2018-12-17T21:32:43,2,4.20,3,-49,8,-83,7,-53,11,-101,14,-106,
2018-12-17T21:32:44,11,4.20,8,-52,3,-51,3,-51,7,-46,
2018-12-17T21:32:45,14,4.20,2,-95,3,-61,8,-38,7,-45,11,-111,
2018-12-17T21:32:46,8,4.20,14,-37,3,-77,2,-61,7,-94,11,-97,
2018-12-17T21:32:50,3,4.20,11,-63,2,-116,2,-116,14,-59,8,-64,
2018-12-17T21:33:11,7,4.20,3,-96,11,-106,8,-37,14,-112,8,-37,
2018-12-17T21:33:13,2,4.20,8,-47,7,-97,3,-47,11,-41,14,-64,
2018-12-17T21:33:14,11,4.20,7,-37,8,-57,
2018-12-17T21:33:15,14,4.20,7,-116,3,-90,3,-90,11,-73,2,-34,
2018-12-17T21:33:15,14,4.20,7,-116,3,-90,3,-90,11,-73,2,-34,
2018-12-17T21:33:16,8,4.20,3,-69,7,-105,11,-92,7,-105,11,-92,
2018-12-17T21:33:20,3,4.20,8,-103,2,-78,8,-103,11,-118,14,-88,
2018-12-17T21:33:41,7,4.20,11,-95,3,-60,14,-20,2,-68,3,-60,8,-100,
2018-12-17T21:33:43,2,4.20,7,-20,11,-40,8,-116,3,-118,14,-67,
2018-12-17T21:33:44,11,4.20,7,-49,2,-29,8,-65,2,-29,3,-90,
2018-12-17T21:33:45,14,4.20,8,-103,11,-55,3,-109,2,-111,7,-72,
2018-12-17T21:33:45,8,4.20,3,-94,7,-41,2,-36,11,-97,2,-36,
2018-12-17T21:33:50,3,4.20,7,-72,11,-65,14,-39,14,-39,8,-114,
2018-12-17T21:34:11,7,4.20,3,-88,14,-108,2,-92,2,-92,11,-60,
2018-12-17T21:34:13,2,4.20,7,-62,3,-54,3,-54,
2018-12-17T21:34:14,11,4.20,3,-49,2,-106,7,-63,14,-78,
2018-12-17T21:34:15,14,4.20,11,-72,2,-119,3,-45,7,-37,7,-37,11,-72,
2018-12-17T21:34:15,8,4.20,3,-91,2,-89,14,-105,11,-102,2,-89,
2018-12-17T21:34:20,3,4.20,7,-34,14,-33,8,-115,14,-33,11,-75,
2018-12-17T21:34:41,7,4.20,11,-91,8,-103,14,-25,8,-103,2,-97,
2018-12-17T21:34:43,2,4.20,7,-66,8,-84,14,-74,3,-107,11,-63,
2018-12-17T21:34:44,11,4.20,3,-23,3,-23,14,-90,
2018-12-17T21:34:45,14,4.20,11,-62,
2018-12-17T21:34:45,8,4.20,14,-78,2,-62,3,-97,3,-97,7,-69,
2018-12-17T21:34:50,3,4.20,11,-51,14,-79,8,-83,7,-54,8,-83,
2018-12-17T21:35:11,7,4.20,8,-49,3,-88,2,-113,3,-88,11,-60,
2018-12-17T21:35:13,2,4.20,8,-91,7,-97,11,-70,3,-109,
2018-12-17T21:35:14,11,4.20,7,-54,
2018-12-17T21:35:16,11,4.20,7,-54,
2018-12-17T21:35:16,8,4.20,7,-113,14,-57,3,-23,2,-58,
2018-12-17T21:35:20,3,4.20,7,-21,14,-62,2,-87,11,-92,2,-87,
2018-12-17T21:35:41,7,4.20,2,-67,11,-23,14,-97,8,-42,14,-97,
2018-12-17T21:35:43,2,4.20,11,-36,8,-116,3,-65,11,-36,11,-36,14,-102,
2018-12-17T21:35:44,14,4.20,3,-88,7,-60,8,-78,
2018-12-17T21:35:45,11,4.20,7,-97,8,-119,14,-112,3,-98,2,-31,
2018-12-17T21:35:46,8,4.20,11,-65,3,-61,14,-90,2,-81,7,-51,
2018-12-17T21:35:49,3,4.20,2,-22,14,-73,7,-80,8,-75,7,-80,
2018-12-17T21:36:11,7,4.20,14,-48,2,-80,8,-92,11,-26,2,-80,14,-48,
2018-12-17T21:36:13,2,4.20,14,-102,7,-94,3,-59,11,-89,8,-91,
2018-12-17T21:36:14,14,4.20,2,-55,8,-63,3,-74,7,-105,11,-78,
2018-12-17T21:36:15,11,4.20,2,-76,7,-72,14,-54,8,-46,8,-46,
2018-12-17T21:36:16,8,4.20,3,-41,14,-48,7,-77,2,-51,7,-77,
2018-12-17T21:36:19,3,4.20,11,-63,8,-46,14,-105,8,-46,7,-71,
2018-12-17T21:36:40,7,4.20,3,-83,11,-71,14,-78,3,-83,14,-78,2,-92,
2018-12-17T21:36:43,2,4.20,3,-22,8,-23,8,-23,
2018-12-17T21:36:44,14,4.20,8,-88,11,-75,3,-77,3,-77,7,-91,
